genres,game_title,url,release_date,price,id,developer
"['Action', 'Adventure']",NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution - DLC3 Summer Cloth Pack,http://store.steampowered.com/app/301892/NARUTO_SHIPPUDEN_Ultimate_Ninja_STORM_Revolution__DLC3_Summer_Cloth_Pack/,2014-09-23,1.99,301892,"CyberConnect2 Co., Ltd."
['Action'],Raiden III Digital Edition,http://store.steampowered.com/app/315670/Raiden_III_Digital_Edition/,2014-09-25,9.99,315670,"Moss Co., Ltd."
['Simulation'],X-Plane 10 AddOn - Aerosoft - Airport Dusseldorf,http://store.steampowered.com/app/316290/XPlane_10_AddOn__Aerosoft__Airport_Dusseldorf/,2014-09-24,29.99,316290,"German Airports Team,Aerosoft GmbH"
"['Action', 'Indie', 'RPG']",Moorhuhn: Tiger and Chicken,http://store.steampowered.com/app/321940/Moorhuhn_Tiger_and_Chicken/,2016-11-29,4.99,321940,Deck 13
"['Action', 'Casual']",Beyond Gravity,http://store.steampowered.com/app/317510/Beyond_Gravity/,2014-09-23,1.99,317510,Qwiboo Ltd
"['Action', 'Adventure', 'Indie']",Fenix Rage,http://store.steampowered.com/app/294460/Fenix_Rage/,2014-09-24,14.99,294460,Green Lava Studios
"['Casual', 'Indie', 'RPG', 'Strategy']",Sword of the Stars: The Pit - Juggernaut,http://store.steampowered.com/app/323560/Sword_of_the_Stars_The_Pit__Juggernaut/,2014-09-24,1.99,323560,Kerberos Productions Inc.
"['Action', 'Adventure', 'Indie', 'RPG']",Van Helsing II: Pigasus,http://store.steampowered.com/app/324290/Van_Helsing_II_Pigasus/,2014-09-24,2.99,324290,NeocoreGames
"['Indie', 'Strategy']",Ground Pounders: Tarka DLC,http://store.steampowered.com/app/323570/Ground_Pounders_Tarka_DLC/,2014-09-24,3.99,323570,Kerberos Productions Inc.
"['Simulation', 'Strategy']",911: First Responders®,http://store.steampowered.com/app/323610/911_First_Responders/,2006-04-13,4.99,323610,Sixteen Tons Entertainment
['Simulation'],Roadside Assistance Simulator,http://store.steampowered.com/app/302440/Roadside_Assistance_Simulator/,2014-09-25,9.99,302440,Fragment Production Ltd
"['Adventure', 'Indie']",The Vanishing of Ethan Carter - Collector's Edition Upgrade,http://store.steampowered.com/app/319930/The_Vanishing_of_Ethan_Carter__Collectors_Edition_Upgrade/,2014-09-25,9.99,319930,The Astronauts
"['Adventure', 'Indie']",The Vanishing of Ethan Carter,http://store.steampowered.com/app/258520/The_Vanishing_of_Ethan_Carter/,2014-09-25,19.99,258520,The Astronauts
"['Action', 'RPG']",Darkstone,http://store.steampowered.com/app/320320/Darkstone/,1999-07-31,4.99,320320,Delphine Software
"['Action', 'Adventure', 'Indie']",Kraven Manor,http://store.steampowered.com/app/296630/Kraven_Manor/,2014-09-26,5.99,296630,Demon Wagon Studios
['Simulation'],Dandelion - Wishes brought to you -,http://store.steampowered.com/app/321290/Dandelion__Wishes_brought_to_you/,2012-08-27,29.99,321290,"Sujin Ri,Marcos Arroyo,Seona Lee,Somi Lee,Sohyeon Jeon"
"['Simulation', 'Strategy']",Command: Modern Air / Naval Operations WOTY,http://store.steampowered.com/app/321410/Command_Modern_Air__Naval_Operations_WOTY/,2014-09-26,79.99,321410,WarfareSims
"['Action', 'RPG', 'Simulation']",Starpoint Gemini 2,http://store.steampowered.com/app/236150/Starpoint_Gemini_2/,2014-09-26,34.99,236150,Little Green Men Games
"['Action', 'Adventure', 'Indie']",Neverending Nightmares,http://store.steampowered.com/app/253330/Neverending_Nightmares/,2014-09-26,14.99,253330,Infinitap Games
"['Action', 'Adventure', 'Indie', 'RPG']",TinyKeep,http://store.steampowered.com/app/278620/TinyKeep/,2014-09-29,9.99,278620,Phigames
"['Action', 'Casual', 'Indie', 'Sports']",STARWHAL,http://store.steampowered.com/app/263020/STARWHAL/,2014-09-29,11.99,263020,Breakfall
"['Action', 'Adventure', 'Indie']",Outland,http://store.steampowered.com/app/305050/Outland/,2014-09-29,9.99,305050,Housemarque
"['Adventure', 'Indie']",Shadow Puppeteer,http://store.steampowered.com/app/316480/Shadow_Puppeteer/,2014-09-29,14.99,316480,Sarepta studio
"['RPG', 'Simulation', 'Strategy']",Tropico 5 - Mad World,http://store.steampowered.com/app/306393/Tropico_5__Mad_World/,2014-09-25,3.99,306393,Haemimont Games
"['Action', 'Indie', 'Racing']",Carmageddon 2: Carpocalypse Now,http://store.steampowered.com/app/282030/Carmageddon_2_Carpocalypse_Now/,1998-12-14,9.99,282030,Stainless Games Ltd
"['Simulation', 'Strategy']",Pandora: Eclipse of Nashira,http://store.steampowered.com/app/312380/Pandora_Eclipse_of_Nashira/,2014-09-19,9.99,312380,Proxy Studios
"['Action', 'Indie']",6180 the moon,http://store.steampowered.com/app/299660/6180_the_moon/,2014-09-19,3.99,299660,"Turtle Cream,PokPoong Games"
['Action'],The Stalin Subway,http://store.steampowered.com/app/311140/The_Stalin_Subway/,2006-10-05,3.99,311140,Orion Games
"['Adventure', 'Casual', 'Indie']",Melissa K. and the Heart of Gold Collector's Edition,http://store.steampowered.com/app/321150/Melissa_K_and_the_Heart_of_Gold_Collectors_Edition/,2014-09-19,9.99,321150,SDP Games
"['Adventure', 'Casual', 'Indie', 'RPG']",Millennium 4 - Beyond Sunset,http://store.steampowered.com/app/298840/Millennium_4__Beyond_Sunset/,2014-09-19,5.99,298840,Aldorlea Games
"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",My Lands: Swift Rise - Starter DLC Pack,http://store.steampowered.com/app/313300/My_Lands_Swift_Rise__Starter_DLC_Pack/,2014-09-16,11.99,313300,"Gravvit Ltd,Forbes  Consult Ltd"
"['Action', 'Indie']",Iron Fisticle,http://store.steampowered.com/app/306700/Iron_Fisticle/,2014-09-16,8.99,306700,Confused Pelican
"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",My Lands: Hero Courage - Starter DLC Pack,http://store.steampowered.com/app/313310/My_Lands_Hero_Courage__Starter_DLC_Pack/,2014-09-16,17.99,313310,"Gravvit Ltd,Forbes  Consult Ltd"
"['Racing', 'Sports']",GRID Autosport - Touring Legends Pack,http://store.steampowered.com/app/289024/GRID_Autosport__Touring_Legends_Pack/,2014-09-16,12.99,289024,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)"
"['Racing', 'Sports']",Grid Autosport Season Pass,http://store.steampowered.com/app/304450/Grid_Autosport_Season_Pass/,2014-09-16,29.99,304450,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)"
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Tyler Warren's 3rd 50 Battler Pack,http://store.steampowered.com/app/321170/RPG_Maker_VX_Ace__Tyler_Warrens_3rd_50_Battler_Pack/,2014-09-16,7.99,321170,"Degica,Tyler Warren"
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Sci Fi Battlebacks,http://store.steampowered.com/app/321180/RPG_Maker_VX_Ace__Sci_Fi_Battlebacks/,2014-09-16,9.99,321180,"Degica,Michael Galefire"
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - The Emporium of Copper and Steel,http://store.steampowered.com/app/321181/RPG_Maker_VX_Ace__The_Emporium_of_Copper_and_Steel/,2014-09-16,19.99,321181,"Degica,Murray Atkinson"
['Casual'],Robin's Island Adventure,http://store.steampowered.com/app/323260/Robins_Island_Adventure/,2011-04-05,4.99,323260,Shaman Games Studio
['Action'],Quake Live™,http://store.steampowered.com/app/282440/Quake_Live/,2010-08-06,9.99,282440,id Software
['Casual'],Sea Legends: Phantasmal Light Collector's Edition,http://store.steampowered.com/app/323280/Sea_Legends_Phantasmal_Light_Collectors_Edition/,2012-01-15,4.99,323280,Shaman Games Studio
['RPG'],FINAL FANTASY IV,http://store.steampowered.com/app/312750/FINAL_FANTASY_IV/,2014-09-17,15.99,312750,"Square Enix,DotEmu SAS."
"['Indie', 'Strategy']",SPACECOM,http://store.steampowered.com/app/263860/SPACECOM/,2014-09-17,9.99,263860,Flow Combine
"['Action', 'Adventure', 'Indie']",Doorways: The Underworld,http://store.steampowered.com/app/311250/Doorways_The_Underworld/,2014-09-17,9.99,311250,Saibot Studios
"['Action', 'Adventure']",LEGO® The Hobbit™ - The Battle Pack,http://store.steampowered.com/app/292712/LEGO_The_Hobbit__The_Battle_Pack/,2014-09-17,1.99,292712,"Traveller's Tales,Feral Interactive (Mac)"
"['Design &amp; Illustration', 'Photo Editing']",openCanvas 6,http://store.steampowered.com/app/301610/openCanvas_6/,2014-09-17,49.99,301610,PGN Inc
"['Action', 'Adventure']",Sniper Elite 3 - Save Churchill Part 3: Confrontation,http://store.steampowered.com/app/312740/Sniper_Elite_3__Save_Churchill_Part_3_Confrontation/,2014-09-18,6.99,312740,Rebellion
"['Adventure', 'Indie', 'RPG', 'Strategy']",Shadowrun: Dragonfall - Director's Cut,http://store.steampowered.com/app/300550/Shadowrun_Dragonfall__Directors_Cut/,2014-09-18,14.99,300550,Harebrained Schemes
"['Action', 'Indie']",Heavy Bullets EP - Soundtrack,http://store.steampowered.com/app/323940/Heavy_Bullets_EP__Soundtrack/,2014-09-18,2.99,323940,Terri Vellmann
['Casual'],IGT Slots Paradise Garden,http://store.steampowered.com/app/320970/IGT_Slots_Paradise_Garden/,2014-09-17,19.99,320970,Fugazo
['Simulation'],Train Simulator: Los Angeles Commuter Rail F59PH Loco Add-On,http://store.steampowered.com/app/277747/Train_Simulator_Los_Angeles_Commuter_Rail_F59PH_Loco_AddOn/,2014-09-18,12.99,277747,Dovetail Games
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Dungeon Music Pack,http://store.steampowered.com/app/321182/RPG_Maker_VX_Ace__Dungeon_Music_Pack/,2014-09-16,9.99,321182,"Degica,Scythuz"
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - JSM Party Themes,http://store.steampowered.com/app/283542/RPG_Maker_VX_Ace__JSM_Party_Themes/,2014-09-16,7.99,283542,Degica
"['Free to Play', 'Massively Multiplayer', 'RPG']",Royal Quest - Welcome Pack,http://store.steampowered.com/app/323740/Royal_Quest__Welcome_Pack/,2014-09-18,2.99,323740,Katauri
['Simulation'],Train Simulator: San Diego Commuter Rail F59PHI Loco Add-On,http://store.steampowered.com/app/222609/Train_Simulator_San_Diego_Commuter_Rail_F59PHI_Loco_AddOn/,2014-09-18,12.99,222609,Dovetail Games
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Pixel Myth: Germania,http://store.steampowered.com/app/285461/RPG_Maker_VX_Ace__Pixel_Myth_Germania/,2014-09-16,19.99,285461,Degica
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Dungeons and Volcanoes Tile Pack,http://store.steampowered.com/app/277843/RPG_Maker_VX_Ace__Dungeons_and_Volcanoes_Tile_Pack/,2014-09-16,9.99,277843,Degica
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Wild West Tiles Pack,http://store.steampowered.com/app/271963/RPG_Maker_VX_Ace__Wild_West_Tiles_Pack/,2014-09-16,9.99,271963,Degica
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Magnificent Quest Music Pack,http://store.steampowered.com/app/291474/RPG_Maker_VX_Ace__Magnificent_Quest_Music_Pack/,2014-09-16,19.99,291474,"Enterbrain,Joel Steudler"
"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation']",Rising Angels: Reborn,http://store.steampowered.com/app/321840/Rising_Angels_Reborn/,2013-10-31,0.0,321840,IDHAS Studios
"['Adventure', 'Indie']",J.U.L.I.A.: Among the Stars,http://store.steampowered.com/app/257690/JULIA_Among_the_Stars/,2014-09-12,19.99,257690,CBE Software s.r.o.
"['Adventure', 'Casual', 'Indie']",Uriel's Chasm,http://store.steampowered.com/app/292630/Uriels_Chasm/,2014-09-12,4.99,292630,Rail Slave Games
['Strategy'],Battle Academy 2: Eastern Front,http://store.steampowered.com/app/306640/Battle_Academy_2_Eastern_Front/,2014-09-12,39.99,306640,Slitherine Ltd.
"['Action', 'Indie']",Boson X,http://store.steampowered.com/app/302610/Boson_X/,2014-09-15,2.99,302610,"Ian MacLarty,Jon Kerney"
"['Simulation', 'Strategy']",To End All Wars,http://store.steampowered.com/app/312360/To_End_All_Wars/,2014-08-29,39.99,312360,Ageod
['RPG'],Sacred 3: Orc of Thrones,http://store.steampowered.com/app/279111/Sacred_3_Orc_of_Thrones/,2014-08-30,2.99,279111,Keen Games
"['Adventure', 'Casual']",Season Match,http://store.steampowered.com/app/320630/Season_Match/,2007-11-28,3.99,320630,URSE Games
['Casual'],The Curse of the Werewolves,http://store.steampowered.com/app/316420/The_Curse_of_the_Werewolves/,2014-09-01,9.99,316420,Nordcurrent
"['Casual', 'Indie', 'Simulation']",Bridge Constructor Medieval,http://store.steampowered.com/app/319850/Bridge_Constructor_Medieval/,2014-09-15,9.99,319850,ClockStone
"['Action', 'Indie']",The Escapist,http://store.steampowered.com/app/315480/The_Escapist/,2014-09-15,4.99,315480,Backstab Games
"['Adventure', 'Casual']",Voyage: Journey to the Moon,http://store.steampowered.com/app/302180/Voyage_Journey_to_the_Moon/,2005-08-16,4.99,302180,Microids
"['Casual', 'Indie', 'Strategy']",Hexcells Infinite,http://store.steampowered.com/app/304410/Hexcells_Infinite/,2014-09-01,4.99,304410,Matthew Brown
"['Indie', 'RPG']",Runers,http://store.steampowered.com/app/306550/Runers/,2014-09-02,9.99,306550,LGK Games
['Indie'],Runers - Soundtrack,http://store.steampowered.com/app/317880/Runers__Soundtrack/,2014-09-02,2.99,317880,LGK Games
"['Racing', 'Sports']",GRID Autosport - Road &amp; Track Car Pack,http://store.steampowered.com/app/289023/GRID_Autosport__Road__Track_Car_Pack/,2014-09-02,2.99,289023,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)"
"['Action', 'Casual', 'Indie']",Borealis,http://store.steampowered.com/app/307170/Borealis/,2014-09-02,4.99,307170,Conrad Nelson
"['Adventure', 'Indie']",Date Warp,http://store.steampowered.com/app/301380/Date_Warp/,2010-05-22,9.99,301380,Hanako Games
"['Simulation', 'Strategy']",RECYCLE,http://store.steampowered.com/app/294830/RECYCLE/,2014-09-03,9.99,294830,rondomedia GmbH
"['Casual', 'Indie', 'Simulation']",Train Fever,http://store.steampowered.com/app/304730/Train_Fever/,2014-09-04,19.99,304730,Urban Games
"['Casual', 'Free to Play', 'Indie', 'Early Access']",Anarchy Arcade,http://store.steampowered.com/app/266430/Anarchy_Arcade/,2014-09-03,0.0,266430,Elijah Newman-Gomez
"['Action', 'Adventure']",Sniper Elite 3 - Axis Weapons Pack,http://store.steampowered.com/app/305185/Sniper_Elite_3__Axis_Weapons_Pack/,2014-09-04,3.99,305185,Rebellion
"['Casual', 'Indie', 'Simulation']",Hatoful Boyfriend,http://store.steampowered.com/app/310080/Hatoful_Boyfriend/,2014-09-04,9.99,310080,"Mediatonic,Hato Moa,The Irregular Corporation"
"['Indie', 'Strategy']",Hunters Of The Dead,http://store.steampowered.com/app/318570/Hunters_Of_The_Dead/,2014-09-04,4.99,318570,Traptics
"['Action', 'Adventure', 'Indie']",Boo Bunny Plague,http://store.steampowered.com/app/313590/Boo_Bunny_Plague/,2014-09-04,1.99,313590,On The Level Game Studios
['Action'],Dead Rising 3 Apocalypse Edition,http://store.steampowered.com/app/265550/Dead_Rising_3_Apocalypse_Edition/,2014-09-05,29.99,265550,Capcom Game Studio Vancouver
['Simulation'],Train Simulator: Union Pacific GP50 Loco Add-On,http://store.steampowered.com/app/222634/Train_Simulator_Union_Pacific_GP50_Loco_AddOn/,2014-09-04,19.99,222634,Digital Train Model
['Strategy'],Planetary Annihilation - Digital Deluxe Add-on,http://store.steampowered.com/app/321580/Planetary_Annihilation__Digital_Deluxe_Addon/,2014-09-05,34.99,321580,Uber Entertainment
"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",Infinity Wars: Animated Trading Card Game,http://store.steampowered.com/app/257730/Infinity_Wars_Animated_Trading_Card_Game/,2014-09-05,0.0,257730,Lightmare Studios
"['Action', 'Indie', 'Racing']",Orborun,http://store.steampowered.com/app/308580/Orborun/,2014-09-05,5.99,308580,Tiny Lab Productions
"['Action', 'Indie']",Velocibox,http://store.steampowered.com/app/317710/Velocibox/,2014-09-08,7.99,317710,Shawn Beck
['Racing'],Ford Street Racing,http://store.steampowered.com/app/306520/Ford_Street_Racing/,2006-09-19,4.99,306520,Razorworks
['Racing'],Ford Racing 3,http://store.steampowered.com/app/315600/Ford_Racing_3/,2005-04-05,4.99,315600,Razorworks
"['Indie', 'RPG', 'Strategy', 'Early Access']",Claustrophobia: The Downward Struggle,http://store.steampowered.com/app/269590/Claustrophobia_The_Downward_Struggle/,2014-09-09,4.99,269590,The Indie Forge
['Racing'],Ford Racing Off Road,http://store.steampowered.com/app/315740/Ford_Racing_Off_Road/,2008-09-18,4.99,315740,Razorworks
"['Adventure', 'Casual', 'Indie']",Hack 'n' Slash,http://store.steampowered.com/app/246070/Hack_n_Slash/,2014-09-09,13.37,246070,Double Fine Productions
"['Simulation', 'Strategy']",The Guild Gold Edition,http://store.steampowered.com/app/39520/The_Guild_Gold_Edition/,2002-11-18,9.99,39520,4HEAD Studios
['Strategy'],CoH 2 - German Commander: Encirclement Doctrine,http://store.steampowered.com/app/249094/CoH_2__German_Commander_Encirclement_Doctrine/,2014-09-09,3.99,249094,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
['Strategy'],CoH 2 - Soviet Commander: Tank Hunter Tactics,http://store.steampowered.com/app/249092/CoH_2__Soviet_Commander_Tank_Hunter_Tactics/,2014-09-09,3.99,249092,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
"['Racing', 'Simulation', 'Sports']",MotoGP™14 Red Bull Rookies Cup DLC,http://store.steampowered.com/app/297980/MotoGP14_Red_Bull_Rookies_Cup_DLC/,2014-09-10,1.99,297980,Milestone S.r.l.
['Action'],El Diablo Islands - Host,http://store.steampowered.com/app/321620/El_Diablo_Islands__Host/,2014-09-04,4.99,321620,Eko Software
['Action'],Call of Duty®: Ghosts - Nemesis,http://store.steampowered.com/app/259253/Call_of_Duty_Ghosts__Nemesis/,2014-09-04,14.99,259253,Infinity Ward
"['Action', 'Free to Play', 'Indie']",Wild Warfare - Steam Starter Kit,http://store.steampowered.com/app/315120/Wild_Warfare__Steam_Starter_Kit/,2014-09-04,2.99,315120,Hyper Hippo Games
"['Simulation', 'Strategy']",Transport Giant,http://store.steampowered.com/app/271370/Transport_Giant/,2004-06-08,9.99,271370,United Independent Entertainment GmbH
"['Action', 'Adventure']",Red Johnson's Chronicles - 1+2 - Steam Special Edition,http://store.steampowered.com/app/312050/Red_Johnsons_Chronicles__12__Steam_Special_Edition/,2014-09-05,9.99,312050,Lexis Numérique
"['Action', 'Casual', 'Indie', 'Strategy']",Toast Time,http://store.steampowered.com/app/316660/Toast_Time/,2014-08-27,4.99,316660,Force Of Habit
['Strategy'],Nobunaga's Ambition: Souzou - Scenario Tennouzan,http://store.steampowered.com/app/297890/Nobunagas_Ambition_Souzou__Scenario_Tennouzan/,2014-08-27,2.99,297890,"KOEI TECMO GAMES CO., LTD."
['Strategy'],Nobunaga's Ambition: Souzou - Scenario Nagashinonotatakai,http://store.steampowered.com/app/297891/Nobunagas_Ambition_Souzou__Scenario_Nagashinonotatakai/,2014-08-27,2.99,297891,"KOEI TECMO GAMES CO., LTD."
['Strategy'],Nobunaga's Ambition: Souzou - Scenario Tetorigawa,http://store.steampowered.com/app/297893/Nobunagas_Ambition_Souzou__Scenario_Tetorigawa/,2014-08-27,2.99,297893,"KOEI TECMO GAMES CO., LTD."
['Strategy'],Nobunaga's Ambition: Souzou - Scenario Itsukushima,http://store.steampowered.com/app/297892/Nobunagas_Ambition_Souzou__Scenario_Itsukushima/,2014-08-27,2.99,297892,"KOEI TECMO GAMES CO., LTD."
